candle_size,noisy_day,percentage,day_of_week,session,highest_of_day,highest_of_week,volume,success
5.1,False,0.002136009348182088,4,Tokyo,False,False,1644,True
10.08,False,0.004114168166623811,0,Tokyo,True,True,2564,False
6.37,False,0.0026354658403081464,2,Tokyo,False,False,2191,False
6.34,False,0.0026252153173446403,2,London,False,False,2738,False
3.38,False,0.0014493561514019732,4,New York,True,False,744,False
3.07,False,0.0013146681854581425,4,Sydney,True,False,1157,True
6.93,False,0.0029565350944555364,4,Tokyo,True,False,1621,False
6.07,False,0.0025885965286366157,4,London,True,False,2618,False
4.7,False,0.0020080407076848144,0,New York,True,True,890,False
3.79,False,0.0016059594230410684,2,Sydney,False,False,1741,False
4.75,False,0.0020359440565435242,3,Tokyo,False,False,2400,True
5.99,False,0.00255040129436059,3,London,True,False,3069,False
4.31,False,0.0018355500474858072,3,London,False,False,2233,False
12.41,False,0.0052406430661773706,3,Sydney,True,True,2759,False
10.82,False,0.004555885387060781,3,London,False,False,2779,False
6.5,False,0.0028196752601692674,0,London,True,True,1969,True
6.09,False,0.0026219034416249776,4,Tokyo,True,False,2066,True
2.56,False,0.0011048340806787823,0,London,False,False,1719,False
4.68,False,0.0020013171061296748,3,Sydney,False,False,1330,False
3.71,False,0.0015713281322795693,3,New York,False,False,1411,False
2.28,False,0.000964813913632228,4,Sydney,True,False,1108,False
5.48,False,0.0023140621503042486,4,Tokyo,True,True,2104,False
8.97,False,0.0038639643326369303,2,Sydney,False,False,2034,False
5.26,False,0.0022698438727161313,2,Tokyo,False,False,2223,False
3.02,False,0.0012959426695560753,4,Tokyo,False,False,1715,False
0.75,False,0.00032153513735981066,1,Sydney,False,False,348,False
2.34,False,0.0010024762019004206,1,Sydney,True,False,1274,False
6.72,False,0.0028829447221090116,1,Tokyo,False,False,1940,False
2.12,False,0.0008986782647031395,4,Sydney,True,False,1154,True
1.76,False,0.0007379485867865275,0,Sydney,False,False,741,False
5.05,False,0.00214093726417894,0,London,False,False,1675,False
4.1,False,0.0017314554783673642,1,Sydney,True,False,1127,False
9.63,False,0.004076656379776737,1,London,False,False,2377,False
1.84,False,0.0007782364485348853,2,New York,False,False,364,True
4.9,False,0.002060243192788308,2,London,True,False,1683,True
2.94,False,0.0012344590424124857,3,Sydney,True,False,876,False
2.65,False,0.0010965683617268674,3,New York,False,False,1192,False
3.58,False,0.0014822052564463508,4,London,False,False,1746,False
4.02,False,0.0016665975705816506,0,Tokyo,False,False,1899,False
4.33,False,0.0017822450525206625,1,Sydney,False,False,1208,True
8.84,False,0.003572713200851955,2,Tokyo,False,False,5193,False
5.6,False,0.0022709761141976557,3,Sydney,True,False,3742,True
5.22,False,0.0021811708959932475,0,London,False,False,3847,True
3.5,False,0.001452354474081697,1,New York,False,False,986,False
7.19,False,0.002973925416101387,2,London,False,False,3615,True
8.87,False,0.0037364988963216332,4,Sydney,True,False,6842,False
9.37,False,0.00391225198744071,1,London,True,False,6819,False
10.56,False,0.004399670024748144,1,London,True,False,5931,True
11.06,False,0.004573668735707285,2,Sydney,True,True,4345,False
3.31,True,0.001353406823460142,3,Sydney,False,False,2247,False
3.51,True,0.001428164544085934,4,Sydney,False,False,2483,True
9.15,True,0.0037093792566647212,4,Tokyo,True,True,5582,False
10.4,True,0.004338087153839416,0,London,False,False,9213,True
3.58,False,0.0014918531483102055,3,Tokyo,False,False,3515,True
4.61,False,0.0018935348722582768,4,London,False,False,3526,False
3.32,False,0.0013643405755709066,0,Sydney,True,True,1569,False
4.22,False,0.0017239055038338516,2,New York,False,False,3662,False
1.79,False,0.0007307912141749,3,Sydney,True,False,1674,True
19.62,False,0.007872341279235397,4,London,True,True,7548,False
10.26,False,0.004079312003753285,1,Tokyo,True,True,4932,True
9.71,False,0.0038546430386178867,2,New York,False,False,5921,False
1.96,False,0.0007879396984924623,4,Sydney,True,False,1070,True
3.89,False,0.001542628496194982,0,Tokyo,True,True,3813,True
5.89,False,0.0023311038112953657,0,London,True,True,3823,False
5.79,False,0.0022972908632100174,0,London,False,False,3868,False
10.52,False,0.004190450393750971,2,London,False,False,6243,False
3.14,False,0.0012522382762182403,3,New York,True,False,1370,True
7.16,False,0.002834554646333884,4,Tokyo,True,False,3638,False
6.67,False,0.0026451878995542443,4,London,False,False,3500,False
4.03,False,0.001609090763898871,1,Tokyo,True,False,4234,False
5.04,False,0.002020922968350903,1,New York,False,False,2646,False
2.6,False,0.0010409493458033727,4,New York,False,False,1087,False
4.64,False,0.001856408409850167,0,London,False,False,4592,True
3.96,False,0.0015802516431025608,1,Tokyo,False,False,3955,False
7.41,False,0.00294756438101148,1,London,True,True,5311,False
5.33,False,0.002064003469694388,4,London,False,False,4807,False
3.47,False,0.001343778923195483,0,Sydney,True,True,1925,True
3.31,False,0.0012805880646097301,0,Sydney,True,True,2687,True
2.97,False,0.0011499816080382554,1,Sydney,False,False,2961,False
3.68,False,0.0014229591363256722,1,Sydney,True,False,2936,False
3.71,False,0.0014382799567352984,1,Tokyo,False,False,2713,False
6.01,False,0.0023246998390889957,1,Tokyo,False,False,4711,False
1.16,False,0.0004512354515466484,2,New York,True,False,637,True
2.76,False,0.001072515242539996,2,Sydney,True,False,1509,False
6.14,False,0.0023972108022847684,3,Sydney,False,False,5076,True
4.86,False,0.0018919928991871441,3,Tokyo,True,False,3598,True
4.54,False,0.0017531191232859785,3,London,False,False,4765,False
5.43,False,0.0020887507501038604,4,Tokyo,True,False,4683,True
11.74,False,0.0044758252064445786,4,London,True,True,8168,False
6.05,False,0.002299671964147924,0,Sydney,True,True,4188,False
3.44,False,0.0013069263296265762,1,Sydney,True,False,4919,False
2.76,False,0.001037266427143308,2,Sydney,True,False,2453,False
5.45,False,0.0020449974484435507,2,Sydney,True,True,4410,False
7.51,False,0.0028227140150945667,2,New York,False,False,4981,False
8.12,False,0.003052597151159949,4,New York,False,False,1466,False
5.14,False,0.0019354668654850526,0,Tokyo,False,False,4807,False
2.27,False,0.0008599527215420052,1,Sydney,True,False,2179,False
2.96,False,0.0011147054503824268,2,Tokyo,False,False,4496,False
8.89,False,0.0033445948487972254,2,London,False,False,6392,False
6.19,False,0.002360802291389365,2,Tokyo,False,False,2424,False
5.29,False,0.002017944062132841,2,Tokyo,False,False,1630,False
4.59,False,0.0017548420642142207,3,Sydney,True,False,2458,False
5.03,False,0.0019118060676087602,3,New York,True,False,1448,True
5.53,False,0.0020800499512899696,4,London,True,False,2566,False
7.9,False,0.0029749352292583,0,Sydney,False,False,2409,True
1.88,False,0.0007093402758126285,0,New York,False,False,1042,False
3.62,False,0.001368552774343794,1,Tokyo,False,False,1804,True
1.8,False,0.0006726683632857608,3,Sydney,True,False,1187,True
2.22,False,0.0008289830394551117,3,Sydney,True,False,1594,False
7.12,False,0.0026371054064364633,4,Sydney,True,True,2603,True
6.33,False,0.002333588934438317,4,Tokyo,False,False,2110,False
4.73,False,0.0017424747562193087,4,London,True,True,2116,False
3.85,False,0.0014089764609439045,1,Sydney,True,False,2184,True
5.87,False,0.002137981774342762,1,London,True,True,2024,False
10.5,False,0.0038566501504093556,2,London,False,False,2529,False
3.12,False,0.001144546711812676,3,Sydney,False,False,1455,True
5.42,False,0.0019834589767986533,4,Tokyo,False,False,2342,False
4.9,False,0.0017997039670617446,4,Tokyo,False,False,1724,True
2.5,False,0.0009107634018834588,4,New York,False,False,782,False
3.78,False,0.001380443714050945,0,New York,True,True,1581,False
3.86,False,0.0013861706139012082,2,Tokyo,False,False,1728,False
3.83,False,0.0013771182631770083,3,Tokyo,False,False,2003,False
3.32,False,0.0012049898192878219,4,Sydney,True,False,2495,False
3.05,False,0.0011127691168261635,1,Tokyo,False,False,1783,False
7.61,False,0.002845827926509579,3,London,True,False,2301,True
8.04,True,0.003069627864890558,0,New York,False,False,1874,False
2.87,False,0.0010945174970253533,1,New York,True,False,665,False
9.19,False,0.003522908488714426,2,Sydney,True,False,2842,False
17.39,False,0.006704061373580833,0,Sydney,True,True,3047,False
3.76,False,0.0014354651517928042,1,Sydney,True,True,2105,True
4.9,False,0.0018429228003400005,3,Sydney,True,True,1549,False
26.48,True,0.009741812536329457,0,New York,True,True,2445,False
8.56,True,0.003196355557215138,0,Tokyo,False,False,1992,False
4.17,False,0.0015742502491619098,3,Tokyo,False,False,1740,False
4.71,False,0.0017911196969927444,3,New York,False,False,1798,False
19.56,False,0.007379767514685964,0,Sydney,True,True,3068,False
4.41,False,0.0016687857596948508,0,Tokyo,False,False,2333,True
9.92,False,0.003720567386526445,0,London,True,True,2934,True
5.41,False,0.0020296836544810614,1,Sydney,True,False,1458,True
3.4,False,0.0012711468361529114,1,Tokyo,False,False,1989,True
5.1,False,0.0019003897662147962,3,London,False,False,2495,False
4.81,False,0.0017911270322402864,4,Sydney,True,False,1354,True
3.53,False,0.0013358410311330427,1,Tokyo,False,False,1936,False
3.15,False,0.0011885402085039108,2,Sydney,True,False,1209,False
5.65,False,0.0021401271955242933,2,London,False,False,1489,False
5.58,False,0.0021514746083583633,3,Sydney,True,False,1575,True
7.33,False,0.0028194042710320633,3,New York,False,False,2128,False
2.83,False,0.0010819283556982836,1,New York,True,False,619,True
6.52,False,0.0024738387755256904,3,New York,False,False,2146,False
3.52,False,0.001339809077206498,4,Tokyo,False,False,1302,False
5.95,False,0.002276109268546465,1,Tokyo,True,False,1776,False
4.41,False,0.0016683438377204597,0,Sydney,True,True,1399,False
2.18,False,0.0008272742452071222,1,Sydney,False,False,1007,True
8.37,False,0.0031459305865638317,2,New York,False,False,2109,False
2.74,False,0.0010296842176466831,3,Tokyo,False,False,1137,True
6.45,False,0.002418483966763656,3,Tokyo,True,False,1804,False
2.81,False,0.0010507108189561692,4,Sydney,False,False,1053,True
2.61,False,0.0009698167752291702,0,New York,False,False,894,False
3.22,False,0.0012048373095459037,1,New York,False,False,1801,True
4.17,False,0.0015563301957915636,2,Sydney,True,False,2144,True
4.58,False,0.0016870674127089957,4,Sydney,False,False,1913,False
3.7,False,0.0013697970849237172,0,Sydney,False,False,1456,True
9.27,False,0.003356142065819485,2,Tokyo,True,True,2259,False
3.46,False,0.0012566601170219335,3,Sydney,False,False,1042,False
2.62,False,0.0009441917790447086,4,Sydney,False,False,1428,False
2.59,False,0.0009448209947250533,1,Sydney,False,False,1544,False
5.12,False,0.001852106409301047,2,Tokyo,False,False,1833,False
7.76,False,0.002785345350519201,3,London,True,True,2909,True
4.67,False,0.0016703029435959798,3,London,False,False,2447,False
8.11,False,0.0028960355380341237,4,Tokyo,True,True,1864,False
6.09,False,0.002170457542429059,4,London,True,True,2072,True
16.46,False,0.0058154324477105715,0,London,True,True,3135,False
13.83,False,0.004877842321895269,1,London,True,True,2822,False
6.62,False,0.0023112507637252336,2,Tokyo,True,True,1988,True
9.95,False,0.0034509069469011197,4,London,True,True,3018,False
3.95,False,0.0013605301589925877,0,Tokyo,True,True,2004,False
4.83,False,0.0016610781532112459,0,New York,False,False,2268,True
5.57,False,0.0018949380998227537,2,Tokyo,False,False,1925,False
8.37,False,0.002840639126834367,2,Tokyo,True,True,1795,False
4.48,False,0.0015292033464976806,4,Tokyo,False,False,1771,True
9.63,False,0.0032744966693982478,0,Sydney,True,True,2049,False
5.68,False,0.0019300952134997924,1,London,False,False,2648,False
4.6,False,0.0015758821514217196,2,New York,True,False,921,False
9.66,False,0.00336729678573047,0,Tokyo,False,False,2382,False
5.37,False,0.0018442264036898266,4,Sydney,False,False,1907,True
5.58,False,0.0019127668618283036,4,Tokyo,True,False,1786,True
16.54,False,0.005677313058849777,0,Tokyo,False,False,2117,False
10.18,False,0.003464824206119601,2,London,True,True,2407,False
18.56,False,0.006246823577720111,3,London,True,True,2601,False
5.0,False,0.001672744304305644,3,New York,True,True,872,False
3.68,False,0.001231997107485052,4,Tokyo,False,False,1752,True
4.05,False,0.001350630294137264,0,London,False,False,1639,False
2.44,False,0.0008096440552548885,1,Sydney,False,False,879,False
6.47,False,0.0021223413328434783,2,New York,False,False,2021,True
8.56,False,0.002815011641520106,3,London,False,False,2311,False
6.28,False,0.0020645127355451236,3,London,False,False,1744,False
5.99,False,0.001983778717598005,4,New York,False,False,1447,True
3.28,False,0.0010849251633176216,4,New York,False,False,854,False
9.51,False,0.003135530072733747,0,Tokyo,True,True,2033,False
7.38,False,0.0024452632136987753,1,Tokyo,False,False,1883,True
7.28,False,0.0024062536151646867,2,Sydney,True,False,1945,False
4.51,False,0.0014880805081250515,2,Tokyo,True,False,1793,False
4.27,False,0.0014103533810497387,3,Sydney,False,False,1617,True
13.48,False,0.0044148953591196406,3,Tokyo,True,True,2311,False
10.58,False,0.00346763594411141,3,London,False,False,2765,False
8.28,False,0.0026935325940215284,4,Sydney,True,True,1990,True
9.03,False,0.00290629375130751,0,Sydney,True,True,2111,True
14.67,True,0.0046424197544928944,3,Sydney,True,True,1955,False
39.41,True,0.012604544800345415,3,London,False,False,2816,False
16.42,True,0.005284874701478607,4,Tokyo,False,False,2542,False
12.09,False,0.004019615992020613,1,Tokyo,False,False,1865,True
21.26,True,0.007063615733988086,2,Sydney,True,False,2391,True
14.17,True,0.00462832916337316,2,London,False,False,2467,True
10.71,True,0.0033947516062468506,3,London,True,True,2277,True
16.15,True,0.005093448217135432,3,London,True,True,2215,False
10.66,True,0.003267643281253353,2,Sydney,True,True,2465,True
17.5,True,0.005123445766130803,0,London,True,True,2356,False
8.69,True,0.0025387903204601957,0,New York,False,False,2073,True
16.97,True,0.004863732377210103,1,Sydney,True,True,2326,False
17.78,True,0.005331909891322602,2,Tokyo,False,False,1831,False
13.8,True,0.00418630894960048,2,New York,False,False,2084,True
23.07,True,0.006965790029892207,3,New York,True,False,2151,True
30.14,True,0.008967595857173036,3,Sydney,True,False,3019,False
12.76,True,0.003817730305478263,3,London,False,False,2033,False
12.84,True,0.0038852342941521774,4,Tokyo,False,False,2298,False
7.39,True,0.0022426219558455353,4,New York,False,False,1976,True
7.75,False,0.002334386568391502,1,London,False,False,2040,True
6.52,False,0.0019672625782605415,2,Tokyo,False,False,1948,False
10.77,True,0.0033442739013113155,3,London,False,False,2092,True
19.75,True,0.006046541531321085,0,Sydney,True,True,2177,False
19.84,True,0.006008388728214291,0,Tokyo,True,True,2365,True
13.52,True,0.004052344785003926,0,New York,True,True,2005,False
9.62,True,0.0028435122401083016,1,Tokyo,False,False,1927,False
17.0,True,0.005011393550631288,1,London,True,True,2284,True
9.9,True,0.0029077793377312276,1,London,True,True,2185,True
21.59,True,0.006367078752418251,2,Tokyo,False,False,2104,False
23.15,True,0.006789513354664821,3,Sydney,True,False,2250,False
9.29,True,0.002794850735716628,4,New York,True,False,1539,False
12.84,True,0.0038638504292665605,4,Sydney,False,False,1895,False
28.59,True,0.008641247676474588,4,Sydney,False,False,2249,False
7.34,True,0.002204899442767239,4,Tokyo,False,False,1855,True
9.86,True,0.0030443562082018536,0,New York,False,False,2230,False
15.05,False,0.004625929796520563,1,Sydney,True,False,2067,False
7.26,True,0.0022773755599332472,3,Sydney,True,False,1713,False
12.08,True,0.003755413173168692,3,London,True,False,2397,True
3.89,True,0.0012070886201642757,3,London,True,False,1871,False
13.72,True,0.004240024970409447,1,Tokyo,True,False,2241,True
24.86,True,0.007622189585869208,1,London,True,True,2837,True
8.43,False,0.002551298347557654,2,Sydney,True,True,2269,False
10.5,False,0.003158046702999242,2,New York,True,True,2333,False
8.5,False,0.002548824991678836,0,London,False,False,1689,True
17.42,True,0.005279747832939323,3,Tokyo,True,False,2479,True
11.09,False,0.0033584688531540534,4,Tokyo,False,False,2265,False
5.05,True,0.0015238934421282603,0,Sydney,False,False,1628,True
14.2,True,0.004254069826661633,0,Tokyo,True,True,2092,True
13.98,False,0.004126242964283501,3,Tokyo,True,False,2545,False
4.22,False,0.0012556422074309025,4,Tokyo,False,False,1696,False
10.27,False,0.0030834729453021324,0,London,True,True,2376,False
10.6,False,0.0031812247715370416,1,New York,False,False,1879,False
21.93,False,0.006554564583233704,2,New York,False,False,2806,True
13.5,False,0.004017713653083819,3,Tokyo,False,False,2690,True
13.14,False,0.0038690073081249156,4,Sydney,True,False,1454,True
6.15,False,0.0017940804098088064,4,London,False,False,1978,False
8.18,False,0.002402257769894248,0,London,False,False,2169,False
6.62,False,0.0019519559365113064,2,Sydney,False,False,1591,False
5.82,False,0.001718943824206982,2,London,False,False,1723,False
9.56,False,0.0028156652303632386,2,London,False,False,2194,False
9.26,False,0.0027485003457886504,0,London,False,False,2118,True
6.76,False,0.002027095915221811,2,Sydney,True,False,1659,False
5.92,False,0.0017750592186141344,2,London,False,False,1900,False
6.04,False,0.0018051836266258607,3,Tokyo,True,False,1825,False
18.55,True,0.005665090824690635,4,London,False,False,2628,False
8.2,False,0.0024952149688554567,0,Sydney,True,True,1180,True
5.07,False,0.0015375517445298643,0,London,True,True,1604,False
3.94,False,0.0011886158357417385,1,Sydney,True,True,1352,True
7.17,False,0.002153101426992745,1,Tokyo,True,True,1532,True
8.03,False,0.0024050557086378334,1,Tokyo,True,True,1999,True
6.3,False,0.001886577747965191,2,Tokyo,False,False,1663,True
6.12,False,0.0018305102996114652,4,Tokyo,True,False,1598,False
6.82,False,0.0020526650032656035,3,Sydney,False,False,1135,True
7.78,False,0.0023278846470322465,4,Tokyo,False,False,1914,False
6.15,False,0.001841295313828577,4,Tokyo,False,False,1796,True
6.36,False,0.001900833856361517,4,Tokyo,True,True,2044,True
7.0,False,0.0021002226235981012,2,Sydney,False,False,1713,True
5.83,False,0.001750015008705049,3,Tokyo,False,False,1873,False
3.62,False,0.0010874463035837664,3,Tokyo,False,False,1799,False
11.88,False,0.0035673640242748915,3,London,False,False,2856,False
6.46,False,0.0019235063794309877,0,Sydney,True,True,1685,False
9.63,False,0.002831769929720352,1,London,False,False,2395,True
5.15,False,0.0015023074275246058,2,Sydney,False,False,1967,False
4.83,False,0.0014086766314254466,2,Tokyo,False,False,1710,False
6.55,False,0.001959194905495018,0,Sydney,True,True,1204,False
6.77,False,0.002066418411574385,2,New York,False,False,1257,True
6.14,False,0.0018686980896062038,3,Sydney,True,False,1230,True
44.36,True,0.01326071229993842,4,London,True,True,3004,False
3.41,True,0.0010175702451717635,4,New York,False,False,1374,True
3.08,True,0.0009157264118687658,4,New York,True,True,1065,False
6.04,False,0.0017965496728138013,0,Sydney,False,False,1109,False
8.88,False,0.0026407743892465766,0,Tokyo,False,False,1730,False
10.42,False,0.0030936956302291476,0,London,True,True,1827,True
4.6,False,0.0013612206005942022,1,Sydney,True,False,1061,False
4.93,False,0.0014611433669129566,1,Tokyo,False,False,1539,False
8.39,False,0.002486176385176581,1,Tokyo,False,False,1766,False
4.81,False,0.001422050354182188,3,Sydney,True,False,1894,False
7.91,False,0.0023347934401454595,3,Tokyo,True,False,1807,False
10.87,False,0.0031963631444920813,3,New York,True,True,2440,False
9.47,False,0.0028135454237549987,2,London,False,False,2452,False
10.69,False,0.0031689190991850925,3,Sydney,True,False,1951,False
3.54,False,0.0010577015010995315,0,Sydney,False,False,1233,True
5.88,False,0.001753826055054628,0,Sydney,True,True,1253,False
2.16,False,0.000645028354371411,0,London,False,False,1318,False
6.18,False,0.0018512416499415869,2,London,True,False,1979,True
5.97,False,0.0017931912797438468,4,London,False,False,1961,True
32.42,False,0.009626776811404851,4,London,True,True,2832,False
3.41,False,0.0010106907967859442,4,New York,False,False,1503,False
7.48,False,0.002218741842860872,0,London,False,False,2408,False
2.8,False,0.0008270321361058601,1,New York,False,False,1379,True
7.16,False,0.0021173471650909777,2,Tokyo,False,False,1927,False
1.68,False,0.0004944987019409073,2,New York,False,False,880,False
5.96,False,0.001755135095339763,3,Tokyo,False,False,1881,True
5.71,False,0.0016788932829567339,3,Tokyo,True,True,2068,False
8.71,False,0.0025491240495659757,4,London,False,False,2653,True
11.53,False,0.0033624375193201635,4,London,True,True,2707,True
4.05,False,0.001174124045480637,4,London,True,True,2310,False
19.18,False,0.005504029018113364,0,Sydney,True,True,2809,False
9.33,False,0.002676251068492522,0,Tokyo,True,True,2326,False
9.5,False,0.0027310936448888302,0,London,False,False,2299,False
5.84,True,0.0016752917417296813,1,Tokyo,False,False,2298,False
11.34,True,0.0032492836676217764,1,London,False,False,2513,False
7.3,False,0.002061500489959363,2,Tokyo,False,False,2454,False
11.77,False,0.003305028585548854,2,London,True,True,2873,True
9.05,False,0.002546956879035027,3,London,False,False,2303,False
6.02,False,0.001648515651314294,1,Sydney,False,False,1761,False
15.33,False,0.004186534270592669,1,London,True,True,2610,False
11.66,False,0.0032069177010305592,2,New York,True,False,1826,False
10.23,False,0.002798147697340529,2,Tokyo,True,False,2040,False
5.25,False,0.0014393341229109093,2,New York,False,False,1891,False
12.93,False,0.0035415051807865814,0,London,True,True,2597,True
7.14,False,0.0019383264695582297,1,Sydney,True,False,1959,False
9.94,False,0.0026907043473553137,1,Tokyo,True,True,2337,False
4.07,False,0.0011018940665576506,1,New York,False,False,952,False
9.47,False,0.0025738171855974952,2,London,False,False,2155,True
9.71,False,0.0026443715192200332,3,Sydney,True,False,1804,False
6.75,False,0.0018013450042698549,0,New York,True,True,2287,False
6.55,False,0.0017421973497321538,1,Tokyo,True,True,1928,True
16.01,False,0.004240846156087509,1,Tokyo,True,True,2354,True
3.62,False,0.000960645383860096,2,Sydney,False,False,1522,True
8.26,False,0.002205442583732057,3,New York,True,False,1583,False
8.32,False,0.0022189211029531386,4,Sydney,False,False,2218,False
2.95,False,0.0007871452509792622,4,Sydney,False,False,1611,False
6.95,False,0.0018526169880979356,4,London,False,False,2251,True
10.37,True,0.0027379899404612602,0,Sydney,True,True,2517,False
8.4,True,0.002199246496259972,0,Tokyo,False,False,2183,False
3.66,True,0.0009464211832850642,1,Sydney,False,False,1737,False
12.51,False,0.003231272310243469,2,Tokyo,False,False,2252,True
9.29,True,0.0023858502898204577,3,London,True,False,2431,False
15.9,True,0.004057902957420092,0,Sydney,False,False,2277,True
6.89,True,0.0017407297927546227,0,New York,False,False,2199,True
7.84,False,0.001977136833504399,1,Sydney,False,False,1878,False
14.97,False,0.0037612876317204436,1,London,True,True,2452,False
7.98,True,0.001989241146879783,2,Sydney,True,True,2218,True
11.8,True,0.0029218335248207285,3,Sydney,False,False,1993,False
13.76,True,0.0033944046594124424,3,London,True,False,2418,False
11.08,True,0.0027128537360501044,0,London,False,False,2751,True
14.4,True,0.003461904624527594,1,Sydney,True,True,2856,False
19.61,True,0.004731708964911518,1,Tokyo,False,False,3034,False
24.55,True,0.005863694772593736,2,Sydney,True,True,3142,False
11.81,True,0.002789337691722682,3,Tokyo,False,False,2566,True
18.81,True,0.0042973658358273735,4,Sydney,False,False,2650,False
30.41,True,0.0071541326231741205,0,Sydney,False,False,2691,False
7.94,True,0.0018180902267346275,0,New York,True,True,2401,False
22.07,True,0.005080255140679561,1,Tokyo,False,False,2475,False
19.6,True,0.004844542104261467,2,London,False,False,2873,False
28.83,True,0.0070224240150825006,2,New York,False,False,2695,False
21.92,True,0.005332801350716839,3,Tokyo,False,False,2340,True
18.46,True,0.004474142799320396,3,New York,False,False,1766,False
20.86,True,0.005302935935144534,1,London,False,False,2895,True
