noisy_day,is_highest_day,is_highest_week,volume,session,target
0,0,0,0.3520766529241105,1,0.0277920301009064
0,1,0,0.2288517330890212,0,0.0093210193261501
0,0,0,0.5486333791418537,2,0.0051593409725785
0,1,1,0.1473507405710795,0,0.0149079299925887
0,0,0,0.235379447243854,3,0.0061570035915854
0,0,0,0.4038784547259123,3,0.0014822416053816
1,0,0,0.5791723927317147,3,0.1634456416395872
0,0,0,0.2009467094212856,2,0.050481728521749
0,1,1,0.3983814322797373,1,0.005871957129012
0,1,1,0.4855703160787906,3,0.0262812838492674
0,0,0,0.2705756604061688,3,0.0060999942990707
0,1,1,0.4488471522369827,3,0.00889344963229
0,0,0,0.1965185524507558,2,0.0037911179522262
0,0,0,0.1143686058940296,3,0.0299298785702069
0,0,0,0.1520461139105207,0,0.0163046576591984
0,0,0,0.1313941059703771,1,0.0152784903939342
0,0,0,0.0486333791418537,3,0.0023658856393592
0,1,1,0.4436936936936936,0,0.020124280257682
0,0,0,0.1063139410597037,3,0.0066985918704748
0,1,0,0.030768056191785,3,0.0053018642038652
0,1,0,0.7264086120018323,2,0.0369990308420272
0,0,0,0.1942281264315162,3,0.0055584060201812
0,0,0,0.1510917697358375,3,0.2526081751325466
0,1,0,0.2557642388150862,1,0.0041901829998289
0,0,0,0.2461826233012674,2,0.0112593352716492
0,1,0,0.0565353489082302,3,0.2288353001539251
0,1,0,0.2259505267979844,1,0.008807935693518
0,0,0,0.0433653992976026,3,0.0036485947209395
0,1,0,0.1183005038937242,3,0.1358246394162248
0,0,0,0.1049015116811726,3,0.0177583946183227
0,1,1,0.6135669567872958,2,0.013254660509663
0,0,0,0.2665674148724996,2,0.0071831708568496
0,0,0,0.5198503588334097,1,0.0867966478536001
0,1,1,0.2058711253626508,0,0.0238583889173935
0,0,0,0.4431210871888837,1,0.0112593352716492
0,1,1,0.4558711253626508,3,0.0036770993671968
0,1,0,0.0682546953733394,0,0.0184140014822416
0,1,0,0.3298213467704993,0,0.0016532694829257
0,1,1,0.4258665445106123,3,0.0121429793056268
0,0,0,0.2672163689112841,3,0.0027934553332193
0,0,0,0.0853183692166743,3,0.0045892480474317
0,1,0,0.2156817834783936,0,0.0183284875434695
0,1,1,0.0620323713544052,0,0.0047887805712331
0,0,0,0.2283554741181859,3,0.102046633601277
0,0,0,0.3160787906550618,3,0.0048172852174904
0,0,0,0.2310658115742861,1,0.002935978564506
0,0,0,0.1020384791571232,1,0.0055584060201812
0,0,0,0.2263704382348449,3,0.0070121429793056
0,0,0,0.1851809436555199,0,0.0039906504760275
0,1,0,0.2655748969308291,3,0.0047602759249757
0,1,0,0.1079172392731714,3,0.0042471922923436
0,0,0,0.195258818140174,3,0.0068696197480189
0,0,0,0.3829210566498702,1,0.0256541816316059
0,0,0,0.148457779813712,3,0.1532409782794595
0,0,0,0.0999007482058329,3,0.0040761644147996
0,1,1,0.5340891739196824,3,0.0039621458297702
0,1,0,0.146701786532295,0,0.0013397183740949
0,0,0,0.1165445106123072,0,0.0052733595576078
0,0,0,0.327798137120171,3,0.1981072914885126
0,1,1,0.1589555657352267,3,0.0081238241833418
0,0,0,0.0744770193922736,0,0.0082663474146285
0,0,0,0.113719651855245,1,0.0034775668433954
0,0,0,0.1167735532142311,1,0.051735932957072
0,0,0,0.1065429836616277,2,0.0056439199589533
0,0,0,0.3199725148877691,2,0.0124565304144575
0,0,0,0.0842495037410291,3,0.0047602759249757
0,0,0,0.1722018628798289,3,0.0644775098341029
0,1,0,0.082837074362498,3,0.0025654181631605
0,1,0,0.5742479767903497,2,0.0586625619976056
0,0,0,0.090319132692014,0,0.014765406761302
0,0,0,0.0969231943808214,3,0.0047887805712331
0,1,0,0.1747595052679798,1,0.0048457898637477
0,1,0,0.1560543594441899,3,0.0043327062311156
0,0,0,0.2763017254542678,1,0.0062995268228721
0,0,0,0.0717285081691861,3,0.0190696083461604
0,1,0,0.1420064131928538,3,0.0068981243942762
0,0,0,0.2706901817071308,3,0.0204093267202554
0,0,0,0.275500076347534,3,0.007382703380651
0,0,0,0.211520842876775,3,0.0262812838492674
0,0,0,0.2206061994197587,3,0.0024228949318738
0,0,0,0.1588410444342647,3,0.0037056040134541
0,0,0,0.1513208123377614,3,0.0334929593523744
0,0,0,0.1964422049167811,3,0.011658400319252
0,0,0,0.273285997862269,3,0.0048172852174904
0,0,0,0.4137272866086425,2,0.0083233567071432
0,1,0,0.3535272560696289,0,0.0067841058092469
0,0,0,0.3404718277599633,1,0.0152499857476768
0,0,0,0.3881126889601465,3,0.0249415654751724
0,1,0,0.1093678424186898,3,0.0050453223875491
0,0,0,0.199114368605894,0,0.0118009235505387
0,0,0,0.4071613986868224,3,0.0037341086597115
0,0,0,0.407581310123683,3,0.0024513995781312
0,0,0,0.3795617651549854,3,0.0
0,0,0,0.23515040464193,3,0.4982897212245596
0,0,0,0.2226675828370743,3,0.0034205575508807
0,0,0,0.3722705756604061,3,0.0012827090815802
0,0,0,0.2117117117117117,1,0.0017102787754403
0,0,0,0.0836768972362192,3,0.0227182030670999
0,0,0,0.1336845319896167,3,0.003021492503278
0,0,0,0.0757749274698427,3,0.0018813066529844
0,0,0,0.0308444037257596,3,0.0007411208026908
0,0,0,0.0960833715071003,3,0.013169146570891
0,0,0,0.0650099251794167,1,0.0277065161621344
0,1,0,0.0528324935104596,3,0.0005985975714041
0,0,0,0.0284012826385707,3,0.011914942135568
0,0,0,0.0892884409833562,3,0.0019953252380137
0,0,0,0.026683463124141,3,0.0298728692776922
0,1,0,0.0855855855855855,0,0.0018242973604697
0,0,0,0.0528706672774469,3,0.007553731258195
0,1,0,0.0944800732936326,1,0.0049598084487771
0,1,0,0.0521453657046877,3,0.0080098055983125
0,1,0,0.0544357917239273,3,0.0013397183740949
0,0,0,0.0438998320354252,0,0.0013967276666096
0,0,0,0.0427546190258054,3,0.0037626133059688
0,1,0,0.0165292411055122,3,0.0022233624080725
0,0,0,0.0337456100167964,3,0.0025939228094179
0,0,0,0.0376011604825164,3,0.0027364460407046
0,1,0,0.2373263093602076,2,0.0393364118351291
0,0,0,0.0,3,8.551393877201949e-05
0,0,0,0.1140250419911436,3,0.0216065218630636
0,1,1,0.0844021988089784,3,0.0108317655777891
0,1,1,0.5520690181707131,3,0.0425859415084658
0,0,0,0.6462055275614598,2,0.0465765919844934
0,0,0,0.1849900748205832,3,0.0066985918704748
0,0,0,0.2488547869903802,2,0.0193546548087338
0,0,0,0.135707741639945,3,0.00889344963229
0,0,0,0.0765765765765765,3,0.0086654124622313
0,1,1,0.1509772484348755,3,0.0116298956729946
0,0,0,0.4393418842571385,2,0.0437831366512741
0,0,0,0.2686287982898152,3,0.0131121372783763
0,0,0,0.0698198198198198,3,0.0049313038025198
0,0,0,0.3801343716597953,2,0.0033635482583661
0,0,0,0.1106275767292716,3,0.0084943845846873
0,0,0,0.3200106886547564,1,0.064648537711647
0,0,0,0.0971904107497327,2,0.0067841058092469
0,0,0,0.1168117269812184,3,0.0280485719172225
0,1,0,0.0463811268896014,3,0.0181574596659255
0,1,0,0.1180714612918002,3,0.071945727153526
0,0,0,0.1523515040464192,0,0.015934097257853
0,0,0,0.418346312414109,2,0.034804173080212
0,1,1,0.468773858604367,2,0.01157288638048
0,1,0,0.2254160940601618,0,0.0057009292514679
0,0,0,0.1959841197129332,3,0.6455162191437205
1,1,0,0.1956405558100473,0,0.0785017957927142
0,0,0,0.2034661780424492,3,0.034462117325124
0,1,0,0.4712169796915559,1,0.1014765406761302
0,0,0,0.2347304932050694,3,0.0192121315774471
0,1,0,0.5793250877996641,3,0.0817228208197936
0,0,0,0.4490380210719193,3,0.0101761587138703
0,1,0,0.0484806840739044,0,0.0086084031697166
0,1,1,0.4353336387234692,1,0.0195541873325352
0,1,0,0.483737975263399,3,0.2277521235961461
0,1,0,0.035806993434112,0,0.2176044695285331
0,0,0,0.1960604672469079,3,0.0042471922923436
0,0,0,0.0535196213162314,2,0.0036200900746821
0,1,1,0.4968697511070392,0,0.0171597970469186
1,1,0,0.0736371965185524,0,1.0
1,0,0,0.2295770346617804,3,0.0096915797274955
0,1,1,0.3797526339899221,1,0.8967276666096573
0,0,0,0.1909070087036188,3,0.008807935693518
0,1,1,0.64448770804703,2,0.0359158542842483
0,1,1,0.159108260803176,0,0.0167607319993158
0,0,0,0.1113147045350435,3,0.0157345647340516
0,0,0,0.5296610169491525,2,0.0201812895501966
0,0,0,0.0587494273934951,3,0.0123710164756855
0,0,0,0.0378302030844403,3,0.1480246280143663
0,0,0,0.1231485723011146,3,0.014765406761302
0,0,0,0.0887158344785463,3,0.0598882617866712
0,0,0,0.1234921362040006,3,0.0199247477338806
0,1,0,0.0790196976637654,3,0.0048172852174904
0,0,0,0.2361429225836005,3,0.3647169488626646
1,0,0,0.4771720873415789,1,0.3402599623738669
1,1,0,0.4335776454420522,0,0.0082093381221139
0,0,0,0.1806764391510154,3,0.0040191551222849
0,1,0,0.2099175446633073,3,0.0592611595690097
0,0,0,0.207665292411055,0,0.0520494840659027
0,0,0,0.1321575813101236,3,0.0164186762442278
0,0,0,0.1282638570774164,3,0.0068126104555042
0,0,0,0.1805237440830661,3,0.0037341086597115
0,0,0,0.1444113605130554,3,0.0035345761359101
0,1,0,0.0976484959535807,3,0.0145373695912433
0,0,0,0.1512444648037868,3,0.0020238298842711
0,0,0,0.0837150710032065,3,0.0025939228094179
0,0,0,0.2160253473812796,3,0.0029929878570206
0,0,0,0.238776912505726,3,0.0038481272447408
0,1,0,0.1832340815391662,3,0.0051593409725785
1,0,0,0.4325851275003817,3,0.0280200672709651
0,0,0,0.5508474576271186,2,0.2642950800980559
0,1,0,0.4639257901969766,2,0.0098341029587822
0,0,0,0.1065429836616277,3,0.0009976626190068
0,0,0,0.3823866239120476,2,0.0148509207000741
0,0,0,0.0983737975263398,3,0.0651046120517644
0,0,0,0.1702550007634753,1,0.0096630750812382
0,0,0,0.1046724690792487,3,0.001681774129183
0,1,0,0.2848144754924416,0,0.0068696197480189
0,0,0,0.1076500229042601,3,0.007468217319423
0,0,0,0.1670102305695526,3,0.0155350322102502
0,1,1,0.345701633837227,3,0.0388803374950116
0,0,0,0.1398305084745762,3,0.0053588734963799
0,0,0,0.1828141701023056,3,0.0082378427683712
0,0,0,0.1852191174225072,3,0.0126560629382589
0,1,0,0.1922812643151626,3,0.9756000228037168
0,1,0,0.2967628645594747,1,0.0240009121486802
0,1,0,0.2347686669720567,1,0.0181289550196682
0,0,0,0.0519544968697511,3,0.0129696140470896
0,1,0,0.2051839975568788,3,0.6872470212644661
0,0,0,0.1354405252710337,3,0.0152499857476768
0,0,0,0.2316765918460833,2,0.0078957870132831
0,1,0,0.0987937089632004,3,0.1512171483951884
0,0,0,0.1687280500839822,3,0.0195826919787925
0,0,0,0.1567033134829745,3,0.0029929878570206
0,1,0,0.1803328752481294,3,0.0030785017957927
0,0,0,0.1271568178347839,3,0.0115158770879653
0,0,0,0.1014658726523133,3,0.0012256997890656
0,0,0,0.2803099709879371,1,0.016190639074169
0,1,0,0.1045197740112994,0,0.0557550880793569
0,1,0,0.0531760574133455,3,0.0204378313665127
0,1,0,0.833066116964422,2,0.1896984208425973
0,0,0,0.3915483279890059,3,0.0028219599794766
0,0,0,0.3014582378989158,3,0.0061855082378427
0,0,0,0.1477706520079401,3,0.0054443874351519
0,0,0,0.2900824553366926,3,0.0379966934610341
0,0,0,0.2828676133760879,0,0.0055869106664386
0,0,0,0.2401893418842571,3,0.007553731258195
0,0,0,0.2325545884867919,3,0.023060258822188
0,0,0,0.2929836616277294,3,0.0037341086597115
0,0,0,0.3218812032371354,1,0.0604298500655606
0,0,0,0.3018018018018018,3,0.0030785017957927
0,0,0,0.1447930981829286,3,0.0220340915569237
0,0,0,0.3131012368300503,3,0.0056724246052106
0,1,0,0.2592380516109329,3,0.0112023259791345
1,1,0,0.4881661322339288,3,0.008807935693518
0,1,0,0.208237898915865,0,0.1398722991847671
0,1,0,0.291762101084135,0,0.0259392280941793
0,0,0,0.3340968086730798,3,0.0587765805826349
0,1,0,0.4622461444495342,0,0.0071831708568496
0,0,0,0.1693388303557795,3,0.0017387834216977
0,1,1,0.0869598411971293,0,0.0218345590331224
0,0,0,0.3615055733699801,3,0.0013112137278376
1,0,0,0.5625286303252405,3,0.0060999942990707
0,1,0,0.0639792334707588,3,0.0139387720198392
0,0,0,0.0984501450603145,3,0.0169317598768599
0,0,0,0.2432432432432432,0,0.0033350436121087
0,1,0,0.0662314857230111,3,0.0025654181631605
0,1,0,0.5081310123683005,1,0.0094350379111795
0,1,0,0.3450145060314551,3,0.0068126104555042
0,0,0,0.1114673996029928,3,0.0191836269311897
0,0,0,0.4149488471522369,3,0.0019668205917564
0,0,0,0.102840128263857,3,0.001681774129183
0,0,0,0.1286074209803023,3,0.0142238184824126
1,0,0,0.5094289204458696,3,0.0073256940881363
1,1,0,0.2006413192853871,3,0.017273815631948
0,0,0,0.3666590319132692,3,0.0035630807821674
0,0,0,0.0945945945945945,3,0.0200957756114246
0,1,0,0.2177049931287219,1,0.0413032324268855
0,0,0,0.192090395480226,1,0.0955475742546035
0,0,0,0.1035272560696289,0,0.0358018356992189
0,0,0,0.2501145213009619,3,0.1109115785873097
0,1,1,0.1285692472133149,1,0.0252551165840031
0,1,1,0.2236219270117575,1,0.0112878399179066
0,1,1,0.3269583142464498,2,0.028846702012428
0,1,1,0.3452435486333791,0,0.034889687018984
0,0,0,0.2360284012826385,3,0.0037056040134541
1,1,1,0.7483585280195449,0,0.2508123824183342
0,0,0,1.0,2,0.0473462174334416
0,0,0,0.7150710032065964,1,0.0096915797274955
0,1,0,0.4881661322339288,2,0.044780799270281
0,1,0,0.4013208123377614,0,0.0182999828972122
0,0,0,0.3889525118338677,3,0.008722421754746
0,0,0,0.1295617651549854,3,0.0378541702297474
0,0,0,0.173270728355474,0,0.0186135340060429
0,1,0,0.1194838906703313,3,0.0041901829998289
0,1,1,0.1265460375629867,3,0.0295308135226041
0,0,0,0.2957321728508169,1,0.042015848583319
0,1,0,0.1342953122614139,3,0.0630237728749786
0,1,1,0.3611620094670942,2,0.0364289379168804
0,0,0,0.3637196518552451,2,0.024485491135055
0,0,0,0.1122308749427393,3,0.0051308363263211
1,0,0,0.1948389067033134,3,0.1504475229462402
0,0,0,0.2255306153611238,1,0.0021948577618151
0,1,1,0.3871965185524507,2,0.0434980901887007
0,1,0,0.1002061383417315,0,0.007211675503107
0,0,0,0.3483737975263399,1,0.0190125990536457
0,1,1,0.3297831730035119,2,0.0222906333732398
1,0,0,0.2392349977095739,3,0.1892993557949945
1,0,0,0.3550542067491219,3,0.0221196054956958
1,1,1,0.2927546190258054,0,0.0342055755088079
1,1,1,0.3108871583447855,3,0.4264010033635482
1,0,0,0.3231409375477172,2,0.1572031241092298
0,1,1,0.3179493052374408,1,0.0812667464796761
1,0,0,0.1932737822568331,3,0.0206658685365714
1,0,0,0.1726981218506642,3,0.0179294224958668
1,0,0,0.2449992365246602,1,0.1442050054158827
0,0,0,0.2274774774774774,0,0.0252266119377458
0,1,0,0.206252863032524,0,0.0267658628356422
1,0,0,0.1329974041838448,3,0.0327518385496836
0,0,0,0.1396014658726523,0,0.0069836383330482
0,1,0,0.0835623759352572,3,0.0343480987400946
0,1,1,0.1473889143380669,3,0.0103756912376717
0,1,1,0.1454802259887005,0,0.0133116698021777
1,1,1,0.3681478088257749,0,0.016019611196625
0,0,0,0.1798366162772942,3,0.0212074568154609
1,1,1,0.2309512902733241,3,0.0216635311555783
